"date","year","month","day","5748001"
1985-04-01,1985,4,1,NA
1985-05-01,1985,5,1,NA
1985-06-01,1985,6,1,NA
1985-07-01,1985,7,1,NA
1985-08-01,1985,8,1,NA
1985-09-01,1985,9,1,NA
1985-10-01,1985,10,1,NA
1985-11-01,1985,11,1,NA
1985-12-01,1985,12,1,NA
1986-01-01,1986,1,1,NA
1986-02-01,1986,2,1,NA
1986-03-01,1986,3,1,NA
1986-04-01,1986,4,1,NA
1986-05-01,1986,5,1,NA
1986-06-01,1986,6,1,NA
1986-07-01,1986,7,1,NA
1986-08-01,1986,8,1,NA
1986-09-01,1986,9,1,NA
1986-10-01,1986,10,1,NA
1986-11-01,1986,11,1,NA
1986-12-01,1986,12,1,NA
1987-01-01,1987,1,1,NA
1987-02-01,1987,2,1,NA
1987-03-01,1987,3,1,NA
1987-04-01,1987,4,1,NA
1987-05-01,1987,5,1,NA
1987-06-01,1987,6,1,NA
1987-07-01,1987,7,1,NA
1987-08-01,1987,8,1,NA
1987-09-01,1987,9,1,NA
1987-10-01,1987,10,1,NA
1987-11-01,1987,11,1,NA
1987-12-01,1987,12,1,NA
1988-01-01,1988,1,1,NA
1988-02-01,1988,2,1,NA
1988-03-01,1988,3,1,NA
1988-04-01,1988,4,1,NA
1988-05-01,1988,5,1,NA
1988-06-01,1988,6,1,NA
1988-07-01,1988,7,1,NA
1988-08-01,1988,8,1,NA
1988-09-01,1988,9,1,NA
1988-10-01,1988,10,1,NA
1988-11-01,1988,11,1,NA
1988-12-01,1988,12,1,NA
1989-01-01,1989,1,1,NA
1989-02-01,1989,2,1,NA
1989-03-01,1989,3,1,NA
1989-04-01,1989,4,1,NA
1989-05-01,1989,5,1,NA
1989-06-01,1989,6,1,NA
1989-07-01,1989,7,1,NA
1989-08-01,1989,8,1,NA
1989-09-01,1989,9,1,NA
1989-10-01,1989,10,1,NA
1989-11-01,1989,11,1,NA
1989-12-01,1989,12,1,NA
1990-01-01,1990,1,1,NA
1990-02-01,1990,2,1,NA
1990-03-01,1990,3,1,NA
1990-04-01,1990,4,1,NA
1990-05-01,1990,5,1,NA
1990-06-01,1990,6,1,NA
1990-07-01,1990,7,1,NA
1990-08-01,1990,8,1,NA
1990-09-01,1990,9,1,NA
1990-10-01,1990,10,1,NA
1990-11-01,1990,11,1,NA
1990-12-01,1990,12,1,NA
1991-01-01,1991,1,1,NA
1991-02-01,1991,2,1,NA
1991-03-01,1991,3,1,NA
1991-04-01,1991,4,1,NA
1991-05-01,1991,5,1,NA
1991-06-01,1991,6,1,NA
1991-07-01,1991,7,1,NA
1991-08-01,1991,8,1,NA
1991-09-01,1991,9,1,NA
1991-10-01,1991,10,1,NA
1991-11-01,1991,11,1,NA
1991-12-01,1991,12,1,NA
1992-01-01,1992,1,1,NA
1992-02-01,1992,2,1,NA
1992-03-01,1992,3,1,NA
1992-04-01,1992,4,1,NA
1992-05-01,1992,5,1,NA
1992-06-01,1992,6,1,NA
1992-07-01,1992,7,1,NA
1992-08-01,1992,8,1,NA
1992-09-01,1992,9,1,NA
1992-10-01,1992,10,1,NA
1992-11-01,1992,11,1,NA
1992-12-01,1992,12,1,NA
1993-01-01,1993,1,1,NA
1993-02-01,1993,2,1,NA
1993-03-01,1993,3,1,NA
1993-04-01,1993,4,1,NA
1993-05-01,1993,5,1,NA
1993-06-01,1993,6,1,NA
1993-07-01,1993,7,1,NA
1993-08-01,1993,8,1,NA
1993-09-01,1993,9,1,NA
1993-10-01,1993,10,1,NA
1993-11-01,1993,11,1,NA
1993-12-01,1993,12,1,NA
1994-01-01,1994,1,1,NA
1994-02-01,1994,2,1,NA
1994-03-01,1994,3,1,NA
1994-04-01,1994,4,1,NA
1994-05-01,1994,5,1,NA
1994-06-01,1994,6,1,NA
1994-07-01,1994,7,1,NA
1994-08-01,1994,8,1,NA
1994-09-01,1994,9,1,NA
1994-10-01,1994,10,1,NA
1994-11-01,1994,11,1,NA
1994-12-01,1994,12,1,NA
1995-01-01,1995,1,1,NA
1995-02-01,1995,2,1,NA
1995-03-01,1995,3,1,NA
1995-04-01,1995,4,1,NA
1995-05-01,1995,5,1,NA
1995-06-01,1995,6,1,NA
1995-07-01,1995,7,1,NA
1995-08-01,1995,8,1,NA
1995-09-01,1995,9,1,NA
1995-10-01,1995,10,1,NA
1995-11-01,1995,11,1,NA
1995-12-01,1995,12,1,NA
1996-01-01,1996,1,1,NA
1996-02-01,1996,2,1,NA
1996-03-01,1996,3,1,NA
1996-04-01,1996,4,1,NA
1996-05-01,1996,5,1,NA
1996-06-01,1996,6,1,NA
1996-07-01,1996,7,1,NA
1996-08-01,1996,8,1,NA
1996-09-01,1996,9,1,NA
1996-10-01,1996,10,1,NA
1996-11-01,1996,11,1,NA
1996-12-01,1996,12,1,NA
1997-01-01,1997,1,1,NA
1997-02-01,1997,2,1,NA
1997-03-01,1997,3,1,NA
1997-04-01,1997,4,1,NA
1997-05-01,1997,5,1,NA
1997-06-01,1997,6,1,NA
1997-07-01,1997,7,1,NA
1997-08-01,1997,8,1,NA
1997-09-01,1997,9,1,NA
1997-10-01,1997,10,1,NA
1997-11-01,1997,11,1,NA
1997-12-01,1997,12,1,NA
1998-01-01,1998,1,1,9.49
1998-02-01,1998,2,1,41.168
1998-03-01,1998,3,1,25.513
1998-04-01,1998,4,1,52.493
1998-05-01,1998,5,1,41.971
1998-06-01,1998,6,1,53.212
1998-07-01,1998,7,1,12.648
1998-08-01,1998,8,1,17.715
1998-09-01,1998,9,1,30.864
1998-10-01,1998,10,1,5.756
1998-11-01,1998,11,1,11.087
1998-12-01,1998,12,1,1.962
1999-01-01,1999,1,1,7.192
1999-02-01,1999,2,1,4.076
1999-03-01,1999,3,1,19.463
1999-04-01,1999,4,1,38.423
1999-05-01,1999,5,1,35.393
1999-06-01,1999,6,1,52.169
1999-07-01,1999,7,1,36.566
1999-08-01,1999,8,1,38.926
1999-09-01,1999,9,1,101.772
1999-10-01,1999,10,1,31.466
1999-11-01,1999,11,1,10.038
1999-12-01,1999,12,1,15.755
2000-01-01,2000,1,1,4.763
2000-02-01,2000,2,1,10.375
2000-03-01,2000,3,1,3.289
2000-04-01,2000,4,1,53.261
2000-05-01,2000,5,1,50.984
2000-06-01,2000,6,1,298.468
2000-07-01,2000,7,1,62.761
2000-08-01,2000,8,1,33.001
2000-09-01,2000,9,1,140.833
2000-10-01,2000,10,1,27.18
2000-11-01,2000,11,1,24.15
2000-12-01,2000,12,1,6.158
2001-01-01,2001,1,1,1.281
2001-02-01,2001,2,1,2.904
2001-03-01,2001,3,1,22.001
2001-04-01,2001,4,1,39.628
2001-05-01,2001,5,1,88.817
2001-06-01,2001,6,1,38.475
2001-07-01,2001,7,1,256.095
2001-08-01,2001,8,1,95.78
2001-09-01,2001,9,1,32.755
2001-10-01,2001,10,1,27.088
2001-11-01,2001,11,1,16.566
2001-12-01,2001,12,1,4.503
2002-01-01,2002,1,1,4.133
2002-02-01,2002,2,1,3.835
2002-03-01,2002,3,1,7.589
2002-04-01,2002,4,1,43.45
2002-05-01,2002,5,1,201.6
2002-06-01,2002,6,1,239.495
2002-07-01,2002,7,1,149.001
2002-08-01,2002,8,1,143.124
2002-09-01,2002,9,1,61.92
2002-10-01,2002,10,1,17.255
2002-11-01,2002,11,1,4.536
2002-12-01,2002,12,1,14.799
2003-01-01,2003,1,1,6.881
2003-02-01,2003,2,1,0.451
2003-03-01,2003,3,1,1.337
2003-04-01,2003,4,1,2.61
2003-05-01,2003,5,1,135.463
2003-06-01,2003,6,1,93.728
2003-07-01,2003,7,1,163.122
2003-08-01,2003,8,1,43.194
2003-09-01,2003,9,1,36.663
2003-10-01,2003,10,1,9.054
2003-11-01,2003,11,1,25.652
2003-12-01,2003,12,1,0.524
2004-01-01,2004,1,1,2.828
2004-02-01,2004,2,1,3.621
2004-03-01,2004,3,1,16.078
2004-04-01,2004,4,1,71.116
2004-05-01,2004,5,1,49.273
2004-06-01,2004,6,1,83.063
2004-07-01,2004,7,1,135.841
2004-08-01,2004,8,1,76.899
2004-09-01,2004,9,1,40.335
2004-10-01,2004,10,1,24.093
2004-11-01,2004,11,1,53.762
2004-12-01,2004,12,1,2.316
2005-01-01,2005,1,1,1.946
2005-02-01,2005,2,1,2.627
2005-03-01,2005,3,1,28.069
2005-04-01,2005,4,1,23.494
2005-05-01,2005,5,1,112.401
2005-06-01,2005,6,1,200.065
2005-07-01,2005,7,1,113.71
2005-08-01,2005,8,1,146.833
2005-09-01,2005,9,1,40.204
2005-10-01,2005,10,1,30.314
2005-11-01,2005,11,1,12.596
2005-12-01,2005,12,1,3.58
2006-01-01,2006,1,1,0.721
2006-02-01,2006,2,1,1.973
2006-03-01,2006,3,1,8.825
2006-04-01,2006,4,1,2.24
2006-05-01,2006,5,1,43.334
2006-06-01,2006,6,1,130.138
2006-07-01,2006,7,1,202.517
2006-08-01,2006,8,1,92.223
2006-09-01,2006,9,1,27.644
2006-10-01,2006,10,1,66.258
2006-11-01,2006,11,1,16.877
2006-12-01,2006,12,1,4.075
2007-01-01,2007,1,1,6.864
2007-02-01,2007,2,1,10.993
2007-03-01,2007,3,1,11.429
2007-04-01,2007,4,1,7.746
2007-05-01,2007,5,1,56.654
2007-06-01,2007,6,1,116.894
2007-07-01,2007,7,1,70.044
2007-08-01,2007,8,1,67.43
2007-09-01,2007,9,1,21.445
2007-10-01,2007,10,1,7.951
2007-11-01,2007,11,1,4.689
2007-12-01,2007,12,1,1.312
2008-01-01,2008,1,1,5.807
2008-02-01,2008,2,1,3.45
2008-03-01,2008,3,1,13.638
2008-04-01,2008,4,1,16.739
2008-05-01,2008,5,1,174.635
2008-06-01,2008,6,1,77.731
2008-07-01,2008,7,1,95.091
2008-08-01,2008,8,1,141.816
2008-09-01,2008,9,1,29.084
2008-10-01,2008,10,1,11.027
2008-11-01,2008,11,1,6.674
2008-12-01,2008,12,1,4.625
2009-01-01,2009,1,1,1.659
2009-02-01,2009,2,1,1.448
2009-03-01,2009,3,1,1.632
2009-04-01,2009,4,1,1.957
2009-05-01,2009,5,1,36.511
2009-06-01,2009,6,1,121.629
2009-07-01,2009,7,1,56.33
2009-08-01,2009,8,1,162.2
2009-09-01,2009,9,1,55.569
2009-10-01,2009,10,1,20.543
2009-11-01,2009,11,1,7.943
2009-12-01,2009,12,1,7.048
2010-01-01,2010,1,1,1.215
2010-02-01,2010,2,1,2.751
2010-03-01,2010,3,1,1.599
2010-04-01,2010,4,1,5.562
2010-05-01,2010,5,1,93.496
2010-06-01,2010,6,1,134.179
2010-07-01,2010,7,1,103.557
2010-08-01,2010,8,1,64.894
2010-09-01,2010,9,1,31.817
2010-10-01,2010,10,1,9.511
2010-11-01,2010,11,1,18.952
2010-12-01,2010,12,1,4.974
2011-01-01,2011,1,1,3.036
2011-02-01,2011,2,1,14.455
2011-03-01,2011,3,1,6.025
2011-04-01,2011,4,1,21.666
2011-05-01,2011,5,1,11.826
2011-06-01,2011,6,1,101.314
2011-07-01,2011,7,1,100.545
2011-08-01,2011,8,1,118.534
2011-09-01,2011,9,1,34.883
2011-10-01,2011,10,1,14.023
2011-11-01,2011,11,1,14.048
2011-12-01,2011,12,1,1.174
2012-01-01,2012,1,1,2.045
2012-02-01,2012,2,1,2.009
2012-03-01,2012,3,1,0.949
2012-04-01,2012,4,1,16.111
2012-05-01,2012,5,1,85.845
2012-06-01,2012,6,1,151.338
2012-07-01,2012,7,1,31.401
2012-08-01,2012,8,1,87.311
2012-09-01,2012,9,1,27.779
2012-10-01,2012,10,1,59.045
2012-11-01,2012,11,1,6.458
2012-12-01,2012,12,1,32.745
2013-01-01,2013,1,1,2.674
2013-02-01,2013,2,1,1.832
2013-03-01,2013,3,1,2.942
2013-04-01,2013,4,1,4.504
2013-05-01,2013,5,1,158.89
2013-06-01,2013,6,1,51.246
2013-07-01,2013,7,1,63.47
2013-08-01,2013,8,1,59.916
2013-09-01,2013,9,1,15.973
2013-10-01,2013,10,1,7.049
2013-11-01,2013,11,1,5.623
2013-12-01,2013,12,1,3.931
2014-01-01,2014,1,1,1.259
2014-02-01,2014,2,1,22.229
2014-03-01,2014,3,1,4.123
2014-04-01,2014,4,1,8.414
2014-05-01,2014,5,1,44.582
2014-06-01,2014,6,1,120.688
2014-07-01,2014,7,1,52.746
2014-08-01,2014,8,1,70.252
2014-09-01,2014,9,1,60.792
2014-10-01,2014,10,1,21.985
2014-11-01,2014,11,1,15.356
2014-12-01,2014,12,1,6.076
2015-01-01,2015,1,1,1.772
2015-02-01,2015,2,1,8.366
2015-03-01,2015,3,1,14.922
2015-04-01,2015,4,1,8.86
2015-05-01,2015,5,1,31.154
2015-06-01,2015,6,1,29.751
2015-07-01,2015,7,1,89.492
2015-08-01,2015,8,1,161.807
2015-09-01,2015,9,1,49.696
2015-10-01,2015,10,1,63.549
2015-11-01,2015,11,1,18.095
2015-12-01,2015,12,1,11.267
2016-01-01,2016,1,1,15.866
2016-02-01,2016,2,1,4.194
2016-03-01,2016,3,1,4.439
2016-04-01,2016,4,1,115.936
2016-05-01,2016,5,1,63.078
2016-06-01,2016,6,1,30.186
2016-07-01,2016,7,1,108.394
2016-08-01,2016,8,1,11.309
2016-09-01,2016,9,1,10.007
2016-10-01,2016,10,1,33.436
2016-11-01,2016,11,1,14.704
2016-12-01,2016,12,1,21.472
2017-01-01,2017,1,1,1.56
2017-02-01,2017,2,1,5.636
2017-03-01,2017,3,1,3.591
2017-04-01,2017,4,1,37.088
2017-05-01,2017,5,1,94.379
2017-06-01,2017,6,1,119.379
2017-07-01,2017,7,1,59.81
2017-08-01,2017,8,1,83.738
2017-09-01,2017,9,1,32.929
2017-10-01,2017,10,1,36.346
2017-11-01,2017,11,1,12.962
2017-12-01,2017,12,1,3.359
2018-01-01,2018,1,1,1.813
2018-02-01,2018,2,1,2.813
2018-03-01,2018,3,1,4.864
2018-04-01,2018,4,1,11.763
2018-05-01,2018,5,1,78.933
2018-06-01,2018,6,1,48.4
2018-07-01,2018,7,1,67.492
2018-08-01,2018,8,1,10.702
2018-09-01,2018,9,1,41.301
2018-10-01,2018,10,1,17.002
2018-11-01,2018,11,1,8.744
2018-12-01,2018,12,1,8.03
2019-01-01,2019,1,1,NA
2019-02-01,2019,2,1,NA
2019-03-01,2019,3,1,NA
2019-04-01,2019,4,1,NA
2019-05-01,2019,5,1,NA
2019-06-01,2019,6,1,NA
2019-07-01,2019,7,1,NA
2019-08-01,2019,8,1,NA
2019-09-01,2019,9,1,NA
2019-10-01,2019,10,1,NA
2019-11-01,2019,11,1,NA
2019-12-01,2019,12,1,NA
