"date","year","month","day","5748001"
1994-05-01,"1994","05","01",118.952
1994-06-01,"1994","06","01",121.567
1994-07-01,"1994","07","01",177.387
1994-08-01,"1994","08","01",137.968
1994-09-01,"1994","09","01",82.91
1994-10-01,"1994","10","01",67.6
1994-11-01,"1994","11","01",128.28
1994-12-01,"1994","12","01",177.106
1995-01-01,"1995","01","01",110.226
1995-02-01,"1995","02","01",69.632
1995-03-01,"1995","03","01",61.958
1995-04-01,"1995","04","01",72.39
1995-05-01,"1995","05","01",97.9
1995-06-01,"1995","06","01",122.963
1995-07-01,"1995","07","01",138.903
1995-08-01,"1995","08","01",138.645
1995-09-01,"1995","09","01",91.17
1995-10-01,"1995","10","01",42.385
1995-11-01,"1995","11","01",87.753
1995-12-01,"1995","12","01",117.458
1996-01-01,"1996","01","01",43.747
1996-02-01,"1996","02","01",28.166
1996-03-01,"1996","03","01",49.69
1996-04-01,"1996","04","01",87.263
1996-05-01,"1996","05","01",75.506
1996-06-01,"1996","06","01",86.507
1996-07-01,"1996","07","01",92.194
1996-08-01,"1996","08","01",85.761
1996-09-01,"1996","09","01",37.053
1996-10-01,"1996","10","01",16.335
1996-11-01,"1996","11","01",10.262
1996-12-01,"1996","12","01",6.414
1997-01-01,"1997","01","01",2.353
1997-02-01,"1997","02","01",5.604
1997-03-01,"1997","03","01",22.258
1997-04-01,"1997","04","01",28.55
1997-05-01,"1997","05","01",77.206
1997-06-01,"1997","06","01",552.318
1997-07-01,"1997","07","01",222.516
1997-08-01,"1997","08","01",380.226
1997-09-01,"1997","09","01",411.733
1997-10-01,"1997","10","01",236.742
1997-11-01,"1997","11","01",218.1
1997-12-01,"1997","12","01",308.29
1998-01-01,"1998","01","01",326.774
1998-02-01,"1998","02","01",145.444
1998-03-01,"1998","03","01",105.197
1998-04-01,"1998","04","01",122.443
1998-05-01,"1998","05","01",107.865
1998-06-01,"1998","06","01",105.16
1998-07-01,"1998","07","01",78.903
1998-08-01,"1998","08","01",53.667
1998-09-01,"1998","09","01",26.612
1998-10-01,"1998","10","01",18.265
1998-11-01,"1998","11","01",17.983
1998-12-01,"1998","12","01",12.804
1999-01-01,"1999","01","01",19.502
1999-02-01,"1999","02","01",21.025
1999-03-01,"1999","03","01",38.739
1999-04-01,"1999","04","01",39.107
1999-05-01,"1999","05","01",48.887
1999-06-01,"1999","06","01",66.463
1999-07-01,"1999","07","01",79.239
1999-08-01,"1999","08","01",83.903
1999-09-01,"1999","09","01",185.067
1999-10-01,"1999","10","01",97.154
1999-11-01,"1999","11","01",91.567
1999-12-01,"1999","12","01",62.879
2000-01-01,"2000","01","01",40.73
2000-02-01,"2000","02","01",35.714
2000-03-01,"2000","03","01",30.723
2000-04-01,"2000","04","01",51.963
2000-05-01,"2000","05","01",64.523
2000-06-01,"2000","06","01",154.25
2000-07-01,"2000","07","01",NA
2000-08-01,"2000","08","01",NA
2000-09-01,"2000","09","01",NA
2000-10-01,"2000","10","01",NA
2000-11-01,"2000","11","01",NA
2000-12-01,"2000","12","01",298.28
2001-01-01,"2001","01","01",NA
2001-02-01,"2001","02","01",136.174
2001-03-01,"2001","03","01",96.277
2001-04-01,"2001","04","01",81.817
2001-05-01,"2001","05","01",97.332
2001-06-01,"2001","06","01",93.067
2001-07-01,"2001","07","01",337.27
2001-08-01,"2001","08","01",324.161
2001-09-01,"2001","09","01",229.4
2001-10-01,"2001","10","01",166.484
2001-11-01,"2001","11","01",162.8
2001-12-01,"2001","12","01",276.871
2002-01-01,"2002","01","01",146.677
2002-02-01,"2002","02","01",87.979
2002-03-01,"2002","03","01",63.726
2002-04-01,"2002","04","01",58.673
2002-05-01,"2002","05","01",150.255
2002-06-01,"2002","06","01",674.8
2002-07-01,"2002","07","01",266.097
2002-08-01,"2002","08","01",476.677
2002-09-01,"2002","09","01",341.367
2002-10-01,"2002","10","01",256.613
2002-11-01,"2002","11","01",314.767
2002-12-01,"2002","12","01",322.258
2003-01-01,"2003","01","01",276.065
2003-02-01,"2003","02","01",192.214
2003-03-01,"2003","03","01",154.387
2003-04-01,"2003","04","01",102.607
2003-05-01,"2003","05","01",116.326
2003-06-01,"2003","06","01",153.133
2003-07-01,"2003","07","01",147.032
2003-08-01,"2003","08","01",105.445
2003-09-01,"2003","09","01",67.583
2003-10-01,"2003","10","01",63.358
2003-11-01,"2003","11","01",101.343
2003-12-01,"2003","12","01",90.455
2004-01-01,"2004","01","01",96.637
2004-02-01,"2004","02","01",74.71
2004-03-01,"2004","03","01",71.413
2004-04-01,"2004","04","01",114.483
2004-05-01,"2004","05","01",105.61
2004-06-01,"2004","06","01",116.86
2004-07-01,"2004","07","01",123.674
2004-08-01,"2004","08","01",151.752
2004-09-01,"2004","09","01",88.6
2004-10-01,"2004","10","01",48.29
2004-11-01,"2004","11","01",102.987
2004-12-01,"2004","12","01",76.116
2005-01-01,"2005","01","01",63.71
2005-02-01,"2005","02","01",48.482
2005-03-01,"2005","03","01",66.894
2005-04-01,"2005","04","01",60.853
2005-05-01,"2005","05","01",113.79
2005-06-01,"2005","06","01",289.767
2005-07-01,"2005","07","01",234.419
2005-08-01,"2005","08","01",346.129
2005-09-01,"2005","09","01",256.633
2005-10-01,"2005","10","01",205.355
2005-11-01,"2005","11","01",295.7
2005-12-01,"2005","12","01",338.968
2006-01-01,"2006","01","01",327.613
2006-02-01,"2006","02","01",231.643
2006-03-01,"2006","03","01",119.023
2006-04-01,"2006","04","01",99.39
2006-05-01,"2006","05","01",96.658
2006-06-01,"2006","06","01",138.263
2006-07-01,"2006","07","01",325.129
2006-08-01,"2006","08","01",207.742
2006-09-01,"2006","09","01",141.3
2006-10-01,"2006","10","01",154.806
2006-11-01,"2006","11","01",172.7
2006-12-01,"2006","12","01",193
2007-01-01,"2007","01","01",176.484
2007-02-01,"2007","02","01",114.861
2007-03-01,"2007","03","01",96.881
2007-04-01,"2007","04","01",89.537
2007-05-01,"2007","05","01",87.568
2007-06-01,"2007","06","01",107.74
2007-07-01,"2007","07","01",107.671
2007-08-01,"2007","08","01",94.1
2007-09-01,"2007","09","01",65.467
2007-10-01,"2007","10","01",56.645
2007-11-01,"2007","11","01",60.217
2007-12-01,"2007","12","01",50.906
2008-01-01,"2008","01","01",38.943
2008-02-01,"2008","02","01",33
2008-03-01,"2008","03","01",40.877
2008-04-01,"2008","04","01",42.807
2008-05-01,"2008","05","01",NA
2008-06-01,"2008","06","01",192.933
2008-07-01,"2008","07","01",134.194
2008-08-01,"2008","08","01",261.323
2008-09-01,"2008","09","01",131.967
2008-10-01,"2008","10","01",122.258
2008-11-01,"2008","11","01",206.478
2008-12-01,"2008","12","01",197.839
2009-01-01,"2009","01","01",116.116
2009-02-01,"2009","02","01",84.486
2009-03-01,"2009","03","01",80.153
2009-04-01,"2009","04","01",79.467
2009-05-01,"2009","05","01",94.674
2009-06-01,"2009","06","01",115.243
2009-07-01,"2009","07","01",97.519
2009-08-01,"2009","08","01",122.958
2009-09-01,"2009","09","01",145.65
2009-10-01,"2009","10","01",71.642
2009-11-01,"2009","11","01",77.717
2009-12-01,"2009","12","01",106.787
2010-01-01,"2010","01","01",100.994
2010-02-01,"2010","02","01",79.929
2010-03-01,"2010","03","01",74.79
2010-04-01,"2010","04","01",67.367
2010-05-01,"2010","05","01",86.019
2010-06-01,"2010","06","01",102.357
2010-07-01,"2010","07","01",86.4
2010-08-01,"2010","08","01",90.452
2010-09-01,"2010","09","01",61.633
2010-10-01,"2010","10","01",56.355
2010-11-01,"2010","11","01",45.903
2010-12-01,"2010","12","01",16.566
2011-01-01,"2011","01","01",NA
2011-02-01,"2011","02","01",NA
2011-03-01,"2011","03","01",30.371
2011-04-01,"2011","04","01",NA
2011-05-01,"2011","05","01",NA
2011-06-01,"2011","06","01",NA
2011-07-01,"2011","07","01",63.368
2011-08-01,"2011","08","01",66.69
2011-09-01,"2011","09","01",NA
2011-10-01,"2011","10","01",NA
2011-11-01,"2011","11","01",NA
2011-12-01,"2011","12","01",NA
2012-01-01,"2012","01","01",NA
2012-02-01,"2012","02","01",NA
2012-03-01,"2012","03","01",NA
2012-04-01,"2012","04","01",25.258
2012-05-01,"2012","05","01",73.442
2012-06-01,"2012","06","01",118.063
2012-07-01,"2012","07","01",88.994
2012-08-01,"2012","08","01",67.945
2012-09-01,"2012","09","01",46.131
2012-10-01,"2012","10","01",43.758
2012-11-01,"2012","11","01",48.19
2012-12-01,"2012","12","01",55.177
2013-01-01,"2013","01","01",52.423
2013-02-01,"2013","02","01",33.664
2013-03-01,"2013","03","01",27.697
2013-04-01,"2013","04","01",34.817
2013-05-01,"2013","05","01",78.984
2013-06-01,"2013","06","01",91.54
2013-07-01,"2013","07","01",79.913
2013-08-01,"2013","08","01",75.613
2013-09-01,"2013","09","01",49.43
2013-10-01,"2013","10","01",32.923
2013-11-01,"2013","11","01",48.66
2013-12-01,"2013","12","01",58.142
2014-01-01,"2014","01","01",31.013
2014-02-01,"2014","02","01",15.961
2014-03-01,"2014","03","01",23.035
2014-04-01,"2014","04","01",33.88
2014-05-01,"2014","05","01",55.648
2014-06-01,"2014","06","01",82.607
2014-07-01,"2014","07","01",66.816
2014-08-01,"2014","08","01",60.477
2014-09-01,"2014","09","01",57.35
2014-10-01,"2014","10","01",26.897
2014-11-01,"2014","11","01",23.233
2014-12-01,"2014","12","01",23.894
2015-01-01,"2015","01","01",16.494
2015-02-01,"2015","02","01",14.402
2015-03-01,"2015","03","01",18.668
2015-04-01,"2015","04","01",23.441
2015-05-01,"2015","05","01",32.716
2015-06-01,"2015","06","01",38.98
2015-07-01,"2015","07","01",56.748
2015-08-01,"2015","08","01",107.452
2015-09-01,"2015","09","01",68.537
2015-10-01,"2015","10","01",76.281
2015-11-01,"2015","11","01",75.46
2015-12-01,"2015","12","01",102.916
2016-01-01,"2016","01","01",93.573
2016-02-01,"2016","02","01",53.69
2016-03-01,"2016","03","01",41.239
2016-04-01,"2016","04","01",182.163
2016-05-01,"2016","05","01",138.7
2016-06-01,"2016","06","01",143.667
2016-07-01,"2016","07","01",128.935
2016-08-01,"2016","08","01",106.919
2016-09-01,"2016","09","01",65.603
2016-10-01,"2016","10","01",63.303
2016-11-01,"2016","11","01",75.88
2016-12-01,"2016","12","01",103.103
2017-01-01,"2017","01","01",93.406
2017-02-01,"2017","02","01",52.436
2017-03-01,"2017","03","01",34.845
2017-04-01,"2017","04","01",50.793
2017-05-01,"2017","05","01",84.061
2017-06-01,"2017","06","01",97.85
2017-07-01,"2017","07","01",86.726
2017-08-01,"2017","08","01",86.635
2017-09-01,"2017","09","01",57.113
2017-10-01,"2017","10","01",70.832
2017-11-01,"2017","11","01",43.18
2017-12-01,"2017","12","01",51.187
2018-01-01,"2018","01","01",14.181
2018-02-01,"2018","02","01",25.572
2018-03-01,"2018","03","01",20
2018-04-01,"2018","04","01",29.583
2018-05-01,"2018","05","01",38.09
2018-06-01,"2018","06","01",64.87
2018-07-01,"2018","07","01",72.794
2018-08-01,"2018","08","01",51.523
2018-09-01,"2018","09","01",35.973
2018-10-01,"2018","10","01",27.735
2018-11-01,"2018","11","01",30.507
2018-12-01,"2018","12","01",27.148
2019-01-01,"2019","01","01",19.871
2019-02-01,"2019","02","01",18.952
2019-03-01,"2019","03","01",18.291
2019-04-01,"2019","04","01",24.088
2019-05-01,"2019","05","01",28.002
2019-06-01,"2019","06","01",33.495
2019-07-01,"2019","07","01",43.921
2019-08-01,"2019","08","01",NA
2019-09-01,"2019","09","01",NA
2019-10-01,"2019","10","01",NA
2019-11-01,"2019","11","01",NA
2019-12-01,"2019","12","01",NA
2020-01-01,"2020","01","01",NA
2020-02-01,"2020","02","01",NA
2020-03-01,"2020","03","01",NA
2020-04-01,"2020","04","01",NA
